2388.0645052434,2423.2561065064,2438.398096948,2473.0739529337,2486.681875438,2499.3026387156,2499.9878578037,2499.9999979681,2499.999999999,2500.0,2500.0
2362.8868589301,2398.0833711306,2413.2402016261,2448.3843703539,2463.378921764,2485.7300124056,2493.9168760684,2498.4894988269,2499.4736801296,2499.9999971909,2500.0
2337.707022826,2372.9062500513,2388.0645052434,2423.2561065064,2438.398096948,2462.2486394558,2473.0739529337,2482.5319217436,2486.681875438,2498.4168260682,2499.9878578037
2312.5239049226,2347.7294881183,2362.8868589301,2398.0833711306,2413.2402016261,2437.2482265005,2448.3843703539,2458.5775121257,2463.378921764,2482.3035713829,2493.9168760684
