2.01143e-05,0.0005028571,0.0020114286,0.0502857143,0.2011428571,1.8102857143,5.0285714286,12.8731428571,20.1142857143,125.7142857143,502.8571428571
2.0114e-06,5.02857e-05,0.0002011429,0.0050285714,0.0201142857,0.1810285714,0.5028571429,1.2873142857,2.0114285714,12.5714285714,50.2857142857
2.011e-07,5.0286e-06,2.01143e-05,0.0005028571,0.0020114286,0.0181028571,0.0502857143,0.1287314286,0.2011428571,1.2571428571,5.0285714286
2.01e-08,5.029e-07,2.0114e-06,5.02857e-05,0.0002011429,0.0018102857,0.0050285714,0.0128731429,0.0201142857,0.1257142857,0.5028571429
